"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","pplfair","lrscale","trstplc","trstun","imbgeco","imwbcnt"
"ESS4e04_6",4,"4.6","14.11.2023",126517,"GB",1.0307,0.81529194,2.1444342,1.7483399,,,,6,7,8,5,4,3
"ESS4e04_6",4,"4.6","14.11.2023",126518,"GB",0.5153,0.37926397,2.1444342,0.8133066,,,,5,6,7,88,5,5
"ESS4e04_6",4,"4.6","14.11.2023",126519,"GB",1.0307,1.0020808,2.1444342,2.1488965,,,,7,7,2,3,2,2
"ESS4e04_6",4,"4.6","14.11.2023",126520,"GB",0.5153,0.50099176,2.1444342,1.0743439,,,,3,7,4,9,6,4
"ESS4e04_6",4,"4.6","14.11.2023",126601,"GB",1.0307,0.81529194,2.1444342,1.7483399,,,,8,2,88,88,8,5
"ESS4e04_6",4,"4.6","14.11.2023",126606,"GB",1.0307,1.0020808,2.1444342,2.1488965,,,,7,5,6,5,3,4
"ESS4e04_6",4,"4.6","14.11.2023",126607,"GB",2.0613,2.0040643,2.1444342,4.297584,,,,7,5,7,7,5,6
"ESS4e04_6",4,"4.6","14.11.2023",126608,"GB",1.0307,1.0020808,2.1444342,2.1488965,,,,8,6,8,3,2,3
"ESS4e04_6",4,"4.6","14.11.2023",126609,"GB",1.0307,0.75860155,2.1444342,1.6267711,,,,7,5,4,7,1,1
"ESS4e04_6",4,"4.6","14.11.2023",126612,"GB",1.0307,0.81529194,2.1444342,1.7483399,,,,7,8,6,5,4,2
"ESS4e04_6",4,"4.6","14.11.2023",126613,"GB",0.5153,0.40760642,2.1444342,0.8740852,,,,8,2,8,8,8,9
"ESS4e04_6",4,"4.6","14.11.2023",126616,"GB",1.0307,1.0020808,2.1444342,2.1488965,,,,4,4,5,4,7,5
"ESS4e04_6",4,"4.6","14.11.2023",126618,"GB",0.5153,0.40760642,2.1444342,0.8740852,,,,4,5,2,5,2,5
"ESS4e04_6",4,"4.6","14.11.2023",126620,"GB",1.0307,0.81529194,2.1444342,1.7483399,,,,5,5,5,3,5,4
"ESS4e04_6",4,"4.6","14.11.2023",126701,"GB",0.5153,0.50099176,2.1444342,1.0743439,,,,7,5,7,9,5,6
"ESS4e04_6",4,"4.6","14.11.2023",126702,"GB",0.5153,0.50099176,2.1444342,1.0743439,,,,8,0,10,9,4,0
"ESS4e04_6",4,"4.6","14.11.2023",126703,"GB",0.5153,0.50099176,2.1444342,1.0743439,,,,8,88,9,8,10,10
"ESS4e04_6",4,"4.6","14.11.2023",126704,"GB",0.5153,0.50099176,2.1444342,1.0743439,,,,8,3,5,2,5,4
"ESS4e04_6",4,"4.6","14.11.2023",126706,"GB",0.5153,0.41408327,2.1444342,0.8879743,,,,0,5,0,0,0,5
"ESS4e04_6",4,"4.6","14.11.2023",126707,"GB",1.0307,0.8667663,2.1444342,1.8587233,,,,3,4,5,7,6,7
"ESS4e04_6",4,"4.6","14.11.2023",126708,"GB",1.0307,1.0909716,2.1444342,2.3395169,,,,2,3,4,5,6,7
"ESS4e04_6",4,"4.6","14.11.2023",126710,"GB",1.0307,0.81529194,2.1444342,1.7483399,,,,8,5,5,4,5,5
"ESS4e04_6",4,"4.6","14.11.2023",126714,"GB",1.0307,0.81529194,2.1444342,1.7483399,,,,8,2,3,9,10,10
"ESS4e04_6",4,"4.6","14.11.2023",126717,"GB",2.0613,1.7334485,2.1444342,3.7172663,,,,7,88,2,4,5,2
"ESS4e04_6",4,"4.6","14.11.2023",126718,"GB",1.0307,0.82824695,2.1444342,1.7761211,,,,7,5,7,6,7,4
"ESS4e04_6",4,"4.6","14.11.2023",126719,"GB",1.0307,0.75860155,2.1444342,1.6267711,,,,3,4,6,7,4,6
"ESS4e04_6",4,"4.6","14.11.2023",126803,"GB",0.5153,0.40760642,2.1444342,0.8740852,,,,8,5,9,5,2,2
"ESS4e04_6",4,"4.6","14.11.2023",126807,"GB",1.0307,0.8667663,2.1444342,1.8587233,,,,8,4,7,6,5,6
"ESS4e04_6",4,"4.6","14.11.2023",126808,"GB",1.0307,0.75860155,2.1444342,1.6267711,,,,8,3,8,6,5,4
"ESS4e04_6",4,"4.6","14.11.2023",126811,"GB",0.5153,0.50099176,2.1444342,1.0743439,,,,10,5,7,2,6,6
"ESS4e04_6",4,"4.6","14.11.2023",126812,"GB",0.5153,0.50099176,2.1444342,1.0743439,,,,5,4,5,6,7,7
"ESS4e04_6",4,"4.6","14.11.2023",126820,"GB",0.5153,0.40760642,2.1444342,0.8740852,,,,4,5,4,4,6,6
"ESS4e04_6",4,"4.6","14.11.2023",126901,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,6,88,4,5,1,1
"ESS4e04_6",4,"4.6","14.11.2023",126902,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,6,88,7,4,2,2
"ESS4e04_6",4,"4.6","14.11.2023",126903,"GB",1.0307,1.1554055,2.1444342,2.4776912,,,,3,88,10,5,7,5
"ESS4e04_6",4,"4.6","14.11.2023",126905,"GB",1.0307,0.8634439,2.1444342,1.8515986,,,,88,5,5,0,2,0
"ESS4e04_6",4,"4.6","14.11.2023",126909,"GB",2.0613,1.6067327,2.1444342,3.4455326,,,,8,88,2,4,88,5
"ESS4e04_6",4,"4.6","14.11.2023",126910,"GB",1.546,1.2050691,2.1444342,2.5841913,,,,1,5,5,0,0,1
"ESS4e04_6",4,"4.6","14.11.2023",126911,"GB",1.0307,0.877164,2.1444342,1.8810205,,,,6,6,8,3,6,8
"ESS4e04_6",4,"4.6","14.11.2023",126913,"GB",1.0307,0.9179584,2.1444342,1.9685013,,,,5,88,5,88,4,4
"ESS4e04_6",4,"4.6","14.11.2023",126914,"GB",0.5153,0.45893466,2.1444342,0.9841552,,,,6,5,8,3,3,5
"ESS4e04_6",4,"4.6","14.11.2023",126915,"GB",0.5153,0.43853948,2.1444342,0.9404191,,,,6,8,6,3,0,0
"ESS4e04_6",4,"4.6","14.11.2023",126916,"GB",0.5153,0.43853948,2.1444342,0.9404191,,,,8,3,7,8,6,5
"ESS4e04_6",4,"4.6","14.11.2023",126918,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,8,5,8,8,8,7
"ESS4e04_6",4,"4.6","14.11.2023",126919,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,6,88,7,4,6,88
"ESS4e04_6",4,"4.6","14.11.2023",127003,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,7,4,6,6,7,8
"ESS4e04_6",4,"4.6","14.11.2023",127006,"GB",0.5153,0.4016637,2.1444342,0.86134136,,,,4,5,8,4,1,2
"ESS4e04_6",4,"4.6","14.11.2023",127007,"GB",0.5153,0.43853948,2.1444342,0.9404191,,,,9,4,8,7,5,7
"ESS4e04_6",4,"4.6","14.11.2023",127008,"GB",1.0307,0.9179584,2.1444342,1.9685013,,,,5,5,5,5,5,7
"ESS4e04_6",4,"4.6","14.11.2023",127009,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,8,5,8,7,4,3
"ESS4e04_6",4,"4.6","14.11.2023",127010,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,6,5,7,6,5,5
"ESS4e04_6",4,"4.6","14.11.2023",127011,"GB",1.0307,0.8634439,2.1444342,1.8515986,,,,6,5,8,7,5,7
"ESS4e04_6",4,"4.6","14.11.2023",127012,"GB",1.0307,1.0612646,2.1444342,2.2758121,,,,5,8,8,2,3,3
"ESS4e04_6",4,"4.6","14.11.2023",127014,"GB",1.0307,0.9179584,2.1444342,1.9685013,,,,8,6,8,2,2,1
"ESS4e04_6",4,"4.6","14.11.2023",127015,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,3,5,8,6,2,4
"ESS4e04_6",4,"4.6","14.11.2023",127018,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,4,6,9,5,6,5
"ESS4e04_6",4,"4.6","14.11.2023",127020,"GB",1.0307,0.877164,2.1444342,1.8810205,,,,3,4,4,4,2,2
"ESS4e04_6",4,"4.6","14.11.2023",127102,"GB",1.0307,0.8634439,2.1444342,1.8515986,,,,8,6,7,6,9,5
"ESS4e04_6",4,"4.6","14.11.2023",127106,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,9,10,10,10,7,1
"ESS4e04_6",4,"4.6","14.11.2023",127114,"GB",0.5153,0.43168008,2.1444342,0.92570955,,,,5,88,8,5,4,2
"ESS4e04_6",4,"4.6","14.11.2023",127116,"GB",1.0307,1.0612646,2.1444342,2.2758121,,,,8,6,7,88,3,3
"ESS4e04_6",4,"4.6","14.11.2023",127117,"GB",1.546,1.5918455,2.1444342,3.413608,,,,7,5,6,6,5,5
"ESS4e04_6",4,"4.6","14.11.2023",127120,"GB",1.0307,1.0612646,2.1444342,2.2758121,,,,4,7,4,0,7,5
"ESS4e04_6",4,"4.6","14.11.2023",127205,"GB",1.0307,0.8634439,2.1444342,1.8515986,,,,6,6,6,6,6,6
"ESS4e04_6",4,"4.6","14.11.2023",127208,"GB",0.5153,0.4016637,2.1444342,0.86134136,,,,1,5,10,10,8,8
"ESS4e04_6",4,"4.6","14.11.2023",127209,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,5,6,6,4,4,4
"ESS4e04_6",4,"4.6","14.11.2023",127211,"GB",0.5153,0.43853948,2.1444342,0.9404191,,,,5,5,0,10,7,4
"ESS4e04_6",4,"4.6","14.11.2023",127212,"GB",1.0307,0.9179584,2.1444342,1.9685013,,,,5,2,5,7,5,6
"ESS4e04_6",4,"4.6","14.11.2023",127213,"GB",0.5153,0.4016637,2.1444342,0.86134136,,,,3,88,2,0,2,1
"ESS4e04_6",4,"4.6","14.11.2023",127214,"GB",0.5153,0.5776467,2.1444342,1.2387253,,,,7,5,8,8,2,4
"ESS4e04_6",4,"4.6","14.11.2023",127215,"GB",1.0307,0.877164,2.1444342,1.8810205,,,,3,5,8,5,1,1
"ESS4e04_6",4,"4.6","14.11.2023",127216,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,7,8,9,8,3,5
"ESS4e04_6",4,"4.6","14.11.2023",127218,"GB",0.5153,0.43853948,2.1444342,0.9404191,,,,5,4,6,4,7,6
"ESS4e04_6",4,"4.6","14.11.2023",127219,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,7,5,7,6,6,5
"ESS4e04_6",4,"4.6","14.11.2023",127301,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,8,5,7,6,6,6
"ESS4e04_6",4,"4.6","14.11.2023",127303,"GB",1.546,1.3157035,2.1444342,2.8214397,,,,4,4,7,8,2,4
"ESS4e04_6",4,"4.6","14.11.2023",127304,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,3,3,2,3,5,2
"ESS4e04_6",4,"4.6","14.11.2023",127307,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,8,6,8,3,9,8
"ESS4e04_6",4,"4.6","14.11.2023",127310,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,5,5,5,7,3,4
"ESS4e04_6",4,"4.6","14.11.2023",127311,"GB",1.546,1.2050691,2.1444342,2.5841913,,,,5,3,4,2,1,3
"ESS4e04_6",4,"4.6","14.11.2023",127314,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,4,5,8,7,5,5
"ESS4e04_6",4,"4.6","14.11.2023",127315,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,7,7,7,6,5,7
"ESS4e04_6",4,"4.6","14.11.2023",127316,"GB",0.5153,0.43168008,2.1444342,0.92570955,,,,0,0,9,1,3,2
"ESS4e04_6",4,"4.6","14.11.2023",127318,"GB",1.0307,0.8634439,2.1444342,1.8515986,,,,2,88,1,2,1,0
"ESS4e04_6",4,"4.6","14.11.2023",127401,"GB",1.0307,0.877164,2.1444342,1.8810205,,,,5,7,8,7,7,5
"ESS4e04_6",4,"4.6","14.11.2023",127404,"GB",1.546,1.376893,2.1444342,2.9526565,,,,8,2,6,7,6,9
"ESS4e04_6",4,"4.6","14.11.2023",127406,"GB",1.546,1.7330521,2.1444342,3.7164164,,,,6,88,7,7,5,5
"ESS4e04_6",4,"4.6","14.11.2023",127408,"GB",1.0307,0.9179584,2.1444342,1.9685013,,,,8,3,8,88,8,8
"ESS4e04_6",4,"4.6","14.11.2023",127411,"GB",1.0307,0.9179584,2.1444342,1.9685013,,,,2,1,10,88,5,5
"ESS4e04_6",4,"4.6","14.11.2023",127412,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,10,5,8,5,7,5
"ESS4e04_6",4,"4.6","14.11.2023",127413,"GB",0.5153,0.4016637,2.1444342,0.86134136,,,,6,5,5,88,3,1
"ESS4e04_6",4,"4.6","14.11.2023",127415,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,7,5,6,7,5,6
"ESS4e04_6",4,"4.6","14.11.2023",127417,"GB",1.0307,0.8634439,2.1444342,1.8515986,,,,0,5,0,88,0,0
"ESS4e04_6",4,"4.6","14.11.2023",127419,"GB",0.5153,0.45893466,2.1444342,0.9841552,,,,4,4,6,6,6,6
"ESS4e04_6",4,"4.6","14.11.2023",127503,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,8,4,9,6,7,8
"ESS4e04_6",4,"4.6","14.11.2023",127504,"GB",1.0307,0.877164,2.1444342,1.8810205,,,,5,5,2,4,2,0
"ESS4e04_6",4,"4.6","14.11.2023",127511,"GB",1.546,1.3157035,2.1444342,2.8214397,,,,7,4,5,6,6,6
"ESS4e04_6",4,"4.6","14.11.2023",127513,"GB",0.5153,0.43168008,2.1444342,0.92570955,,,,2,5,0,4,4,0
"ESS4e04_6",4,"4.6","14.11.2023",127516,"GB",1.0307,1.0612646,2.1444342,2.2758121,,,,8,5,5,7,7,8
"ESS4e04_6",4,"4.6","14.11.2023",127518,"GB",0.5153,0.43168008,2.1444342,0.92570955,,,,7,4,5,4,3,3
"ESS4e04_6",4,"4.6","14.11.2023",127601,"GB",1.0307,1.0612646,2.1444342,2.2758121,,,,6,7,5,6,4,5
"ESS4e04_6",4,"4.6","14.11.2023",127602,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,10,8,9,7,6,6
"ESS4e04_6",4,"4.6","14.11.2023",127603,"GB",2.0613,1.7542429,2.1444342,3.7618585,,,,7,8,8,2,5,2
"ESS4e04_6",4,"4.6","14.11.2023",127604,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,7,3,7,7,7,5
"ESS4e04_6",4,"4.6","14.11.2023",127606,"GB",2.0613,1.7542429,2.1444342,3.7618585,,,,5,7,5,5,4,3
"ESS4e04_6",4,"4.6","14.11.2023",127610,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,6,6,8,8,3,3
"ESS4e04_6",4,"4.6","14.11.2023",127615,"GB",1.0307,0.8634439,2.1444342,1.8515986,,,,7,8,2,3,5,3
"ESS4e04_6",4,"4.6","14.11.2023",127617,"GB",0.8012,0.67118585,2.1444342,1.4393139,,,,7,4,7,4,4,4
"ESS4e04_6",4,"4.6","14.11.2023",127618,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,6,3,6,6,5,3
"ESS4e04_6",4,"4.6","14.11.2023",127620,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,5,8,10,10,6,7
"ESS4e04_6",4,"4.6","14.11.2023",127703,"GB",0.5153,0.43168008,2.1444342,0.92570955,,,,7,6,7,7,3,4
"ESS4e04_6",4,"4.6","14.11.2023",127706,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,8,6,8,4,5,5
"ESS4e04_6",4,"4.6","14.11.2023",127711,"GB",1.0307,0.9179584,2.1444342,1.9685013,,,,6,5,8,7,5,5
"ESS4e04_6",4,"4.6","14.11.2023",127713,"GB",0.5153,0.43168008,2.1444342,0.92570955,,,,8,5,5,2,5,3
"ESS4e04_6",4,"4.6","14.11.2023",127714,"GB",1.546,1.3157035,2.1444342,2.8214397,,,,3,5,7,8,5,5
"ESS4e04_6",4,"4.6","14.11.2023",127715,"GB",1.0307,0.8634439,2.1444342,1.8515986,,,,4,5,5,5,4,4
"ESS4e04_6",4,"4.6","14.11.2023",127719,"GB",1.546,1.5918455,2.1444342,3.413608,,,,10,2,8,7,6,6
"ESS4e04_6",4,"4.6","14.11.2023",127720,"GB",0.5153,0.4016637,2.1444342,0.86134136,,,,0,2,8,0,0,0
"ESS4e04_6",4,"4.6","14.11.2023",127802,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,7,5,8,8,5,88
"ESS4e04_6",4,"4.6","14.11.2023",127803,"GB",1.546,1.2050691,2.1444342,2.5841913,,,,5,5,6,4,4,4
"ESS4e04_6",4,"4.6","14.11.2023",127808,"GB",1.0307,0.9179584,2.1444342,1.9685013,,,,8,3,9,8,5,8
"ESS4e04_6",4,"4.6","14.11.2023",127809,"GB",2.5767,2.8884578,2.1444342,6.1941075,,,,7,5,8,6,5,6
"ESS4e04_6",4,"4.6","14.11.2023",127811,"GB",1.0307,1.1554055,2.1444342,2.4776912,,,,3,5,6,5,88,6
"ESS4e04_6",4,"4.6","14.11.2023",127813,"GB",0.5153,0.4016637,2.1444342,0.86134136,,,,5,5,10,6,1,1
"ESS4e04_6",4,"4.6","14.11.2023",127814,"GB",2.0613,1.7542429,2.1444342,3.7618585,,,,7,5,8,6,6,6
"ESS4e04_6",4,"4.6","14.11.2023",127816,"GB",1.546,1.376893,2.1444342,2.9526565,,,,7,88,8,5,4,4
"ESS4e04_6",4,"4.6","14.11.2023",127818,"GB",0.5153,0.4016637,2.1444342,0.86134136,,,,5,5,0,0,5,5
"ESS4e04_6",4,"4.6","14.11.2023",127906,"GB",1.0307,0.877164,2.1444342,1.8810205,,,,9,5,4,0,7,6
"ESS4e04_6",4,"4.6","14.11.2023",127907,"GB",0.5153,0.45893466,2.1444342,0.9841552,,,,2,88,7,88,2,2
"ESS4e04_6",4,"4.6","14.11.2023",127908,"GB",1.0307,1.0612646,2.1444342,2.2758121,,,,5,5,0,0,0,0
"ESS4e04_6",4,"4.6","14.11.2023",127909,"GB",0.5153,0.5776467,2.1444342,1.2387253,,,,5,88,8,5,6,6
"ESS4e04_6",4,"4.6","14.11.2023",127911,"GB",1.0307,0.9179584,2.1444342,1.9685013,,,,1,88,10,4,2,3
"ESS4e04_6",4,"4.6","14.11.2023",127914,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,6,88,3,88,5,5
"ESS4e04_6",4,"4.6","14.11.2023",127915,"GB",1.0307,0.9179584,2.1444342,1.9685013,,,,0,5,10,8,10,10
"ESS4e04_6",4,"4.6","14.11.2023",127916,"GB",1.546,1.2050691,2.1444342,2.5841913,,,,5,5,8,6,5,5
"ESS4e04_6",4,"4.6","14.11.2023",127918,"GB",1.0307,1.0612646,2.1444342,2.2758121,,,,3,5,6,0,0,0
"ESS4e04_6",4,"4.6","14.11.2023",127920,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,0,10,5,0,0,0
"ESS4e04_6",4,"4.6","14.11.2023",128001,"GB",1.546,1.2050691,2.1444342,2.5841913,,,,4,7,8,2,2,3
"ESS4e04_6",4,"4.6","14.11.2023",128002,"GB",1.0307,0.8634439,2.1444342,1.8515986,,,,6,3,5,4,7,7
"ESS4e04_6",4,"4.6","14.11.2023",128003,"GB",0.5153,0.43168008,2.1444342,0.92570955,,,,8,5,8,8,8,8
"ESS4e04_6",4,"4.6","14.11.2023",128005,"GB",0.5153,0.5776467,2.1444342,1.2387253,,,,3,5,6,1,5,8
"ESS4e04_6",4,"4.6","14.11.2023",128007,"GB",1.0307,1.0612646,2.1444342,2.2758121,,,,8,5,6,5,5,5
"ESS4e04_6",4,"4.6","14.11.2023",128011,"GB",1.0307,1.1554055,2.1444342,2.4776912,,,,5,7,7,5,8,8
"ESS4e04_6",4,"4.6","14.11.2023",128015,"GB",2.0613,1.6067327,2.1444342,3.4455326,,,,5,5,3,4,1,2
"ESS4e04_6",4,"4.6","14.11.2023",128018,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,6,5,8,6,2,4
"ESS4e04_6",4,"4.6","14.11.2023",128019,"GB",1.0307,0.877164,2.1444342,1.8810205,,,,6,5,7,1,2,2
"ESS4e04_6",4,"4.6","14.11.2023",128101,"GB",1.0307,0.877164,2.1444342,1.8810205,,,,6,5,9,7,5,5
"ESS4e04_6",4,"4.6","14.11.2023",128103,"GB",1.0307,0.8634439,2.1444342,1.8515986,,,,4,8,4,7,7,6
"ESS4e04_6",4,"4.6","14.11.2023",128104,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,7,5,7,8,5,7
"ESS4e04_6",4,"4.6","14.11.2023",128107,"GB",1.546,1.2050691,2.1444342,2.5841913,,,,5,6,6,3,4,3
"ESS4e04_6",4,"4.6","14.11.2023",128108,"GB",1.0307,0.877164,2.1444342,1.8810205,,,,7,6,4,7,8,7
"ESS4e04_6",4,"4.6","14.11.2023",128109,"GB",2.0613,2.3106987,2.1444342,4.9551415,,,,4,3,4,6,3,2
"ESS4e04_6",4,"4.6","14.11.2023",128110,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,7,5,3,1,7,5
"ESS4e04_6",4,"4.6","14.11.2023",128114,"GB",1.0307,0.8634439,2.1444342,1.8515986,,,,6,8,4,0,2,4
"ESS4e04_6",4,"4.6","14.11.2023",128116,"GB",1.0307,1.0612646,2.1444342,2.2758121,,,,5,10,2,88,0,1
"ESS4e04_6",4,"4.6","14.11.2023",128117,"GB",1.0307,0.877164,2.1444342,1.8810205,,,,8,7,7,3,0,1
"ESS4e04_6",4,"4.6","14.11.2023",128204,"GB",1.0307,0.9179584,2.1444342,1.9685013,,,,5,2,10,6,3,1
"ESS4e04_6",4,"4.6","14.11.2023",128206,"GB",1.0307,0.877164,2.1444342,1.8810205,,,,7,6,0,5,4,8
"ESS4e04_6",4,"4.6","14.11.2023",128207,"GB",0.5153,0.43168008,2.1444342,0.92570955,,,,88,5,8,7,6,4
"ESS4e04_6",4,"4.6","14.11.2023",128209,"GB",1.0307,0.877164,2.1444342,1.8810205,,,,7,3,7,3,2,2
"ESS4e04_6",4,"4.6","14.11.2023",128213,"GB",1.0307,1.0612646,2.1444342,2.2758121,,,,4,88,10,5,5,1
"ESS4e04_6",4,"4.6","14.11.2023",128217,"GB",1.546,1.3157035,2.1444342,2.8214397,,,,7,5,6,4,88,7
"ESS4e04_6",4,"4.6","14.11.2023",128220,"GB",2.0613,2.3106987,2.1444342,4.9551415,,,,6,4,7,5,5,5
"ESS4e04_6",4,"4.6","14.11.2023",128302,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,8,10,8,8,6,6
"ESS4e04_6",4,"4.6","14.11.2023",128303,"GB",1.546,1.3157035,2.1444342,2.8214397,,,,8,6,4,6,2,5
"ESS4e04_6",4,"4.6","14.11.2023",128305,"GB",1.0307,1.1554055,2.1444342,2.4776912,,,,10,10,10,10,10,10
"ESS4e04_6",4,"4.6","14.11.2023",128306,"GB",1.0307,1.1554055,2.1444342,2.4776912,,,,9,5,9,8,5,7
"ESS4e04_6",4,"4.6","14.11.2023",128307,"GB",1.546,1.3157035,2.1444342,2.8214397,,,,8,88,8,5,5,5
"ESS4e04_6",4,"4.6","14.11.2023",128308,"GB",2.0613,2.3106987,2.1444342,4.9551415,,,,2,77,0,0,0,3
"ESS4e04_6",4,"4.6","14.11.2023",128310,"GB",1.546,1.3157035,2.1444342,2.8214397,,,,5,88,2,2,0,0
"ESS4e04_6",4,"4.6","14.11.2023",128312,"GB",2.5767,2.8884578,2.1444342,6.1941075,,,,10,5,10,8,5,10
"ESS4e04_6",4,"4.6","14.11.2023",128313,"GB",1.0307,1.0612646,2.1444342,2.2758121,,,,6,7,0,5,0,0
"ESS4e04_6",4,"4.6","14.11.2023",128315,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,5,5,9,6,5,8
"ESS4e04_6",4,"4.6","14.11.2023",128403,"GB",0.5153,0.45893466,2.1444342,0.9841552,,,,6,5,7,6,4,5
"ESS4e04_6",4,"4.6","14.11.2023",128406,"GB",1.546,1.2050691,2.1444342,2.5841913,,,,6,2,3,2,2,2
"ESS4e04_6",4,"4.6","14.11.2023",128409,"GB",0.5153,0.4016637,2.1444342,0.86134136,,,,3,88,2,0,0,0
"ESS4e04_6",4,"4.6","14.11.2023",128410,"GB",1.0307,0.9179584,2.1444342,1.9685013,,,,5,4,5,6,3,3
"ESS4e04_6",4,"4.6","14.11.2023",128411,"GB",1.0307,1.0612646,2.1444342,2.2758121,,,,9,6,7,5,7,5
"ESS4e04_6",4,"4.6","14.11.2023",128412,"GB",1.0307,1.1554055,2.1444342,2.4776912,,,,7,6,5,5,7,4
"ESS4e04_6",4,"4.6","14.11.2023",128413,"GB",1.0307,1.0612646,2.1444342,2.2758121,,,,7,88,7,4,3,5
"ESS4e04_6",4,"4.6","14.11.2023",128416,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,9,2,5,6,7,1
"ESS4e04_6",4,"4.6","14.11.2023",128418,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,7,10,5,9,0,1
"ESS4e04_6",4,"4.6","14.11.2023",128419,"GB",1.0307,0.90735185,2.1444342,1.9457563,,,,7,88,6,1,0,1
"ESS4e04_6",4,"4.6","14.11.2023",128501,"GB",1.0307,0.9179584,2.1444342,1.9685013,,,,4,3,4,5,4,4
"ESS4e04_6",4,"4.6","14.11.2023",128504,"GB",1.0307,1.1554055,2.1444342,2.4776912,,,,7,5,5,2,8,7
"ESS4e04_6",4,"4.6","14.11.2023",128506,"GB",1.0307,0.80340534,2.1444342,1.72285,,,,7,5,5,8,3,2
"ESS4e04_6",4,"4.6","14.11.2023",128507,"GB",0.5153,0.43168008,2.1444342,0.92570955,,,,7,2,9,7,77,5
"ESS4e04_6",4,"4.6","14.11.2023",128508,"GB",2.0613,2.3106987,2.1444342,4.9551415,,,,6,3,9,9,6,7
"ESS4e04_6",4,"4.6","14.11.2023",128515,"GB",2.5767,2.8884578,2.1444342,6.1941075,,,,8,2,6,88,8,5
"ESS4e04_6",4,"4.6","14.11.2023",128516,"GB",1.0307,0.9179584,2.1444342,1.9685013,,,,4,88,2,88,5,5
"ESS4e04_6",4,"4.6","14.11.2023",128517,"GB",2.0613,2.3106987,2.1444342,4.9551415,,,,7,2,6,8,9,8
"ESS4e04_6",4,"4.6","14.11.2023",128602,"GB",1.546,1.2050691,2.1444342,2.5841913,,,,3,1,1,88,1,1
"ESS4e04_6",4,"4.6","14.11.2023",128603,"GB",0.5153,0.43853948,2.1444342,0.9404191,,,,8,4,8,0,8,7
"ESS4e04_6",4,"4.6","14.11.2023",128604,"GB",1.0307,0.9179584,2.1444342,1.9685013,,,,4,4,7,88,2,3
"ESS4e04_6",4,"4.6","14.11.2023",128611,"GB",0.5153,0.43853948,2.1444342,0.9404191,,,,3,88,8,2,8,8
"ESS4e04_6",4,"4.6","14.11.2023",128612,"GB",0.5153,0.4016637,2.1444342,0.86134136,,,,5,88,8,3,1,1
"ESS4e04_6",4,"4.6","14.11.2023",128613,"GB",1.0307,0.9179584,2.1444342,1.9685013,,,,5,5,6,88,5,4
"ESS4e04_6",4,"4.6","14.11.2023",128620,"GB",1.0307,1.0612646,2.1444342,2.2758121,,,,4,4,10,8,2,2
"ESS4e04_6",4,"4.6","14.11.2023",128702,"GB",4,3.350903,2.1444342,7.185791,,,,5,5,4,5,2,2
"ESS4e04_6",4,"4.6","14.11.2023",128703,"GB",1.546,1.2050691,2.1444342,2.5841913,,,,7,5,9,5,5,5
"ESS4e04_6",4,"4.6","14.11.2023",128704,"GB",1.0307,0.877164,2.1444342,1.8810205,,,,7,7,8,5,7,7
"ESS4e04_6",4,"4.6","14.11.2023",128707,"GB",0.5153,0.5305808,2.1444342,1.1377957,,,,3,6,2,5,1,0
